taxon_oid	Domain	Status	Genome Name	Phylum	Class	Order	Family	Genus	Species	Genome Size	Gene Count	16S rRNA Count
644736331	Bacteria	Finished	Brachybacterium faecium 6-10, DSM 4810	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	faecium	3614992	3189	3
643692010	Bacteria	Finished	Brachyspira hyodysenteriae WA1, ATCC 49526	Spirochaetes	Spirochaetes	Spirochaetales	Brachyspiraceae	Brachyspira	hyodysenteriae	3036634	2679	1
646564514	Bacteria	Finished	Brachyspira murdochii 56-150, DSM 12563	Spirochaetes	Spirochaetes	Spirochaetales	Brachyspiraceae	Brachyspira	murdochii	3241804	2893	1
648028009	Bacteria	Finished	Brachyspira pilosicoli 95/1000	Spirochaetes	Spirochaetes	Spirochaetales	Brachyspiraceae	Brachyspira	pilosicoli	2586443	2335	1
651324015	Bacteria	Draft	Bradyrhizobiaceae bacterium SG-6C	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	unclassified		4325916	4287	1
637000038	Bacteria	Finished	Bradyrhizobium japonicum USDA 110	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	japonicum	9105828	8402	1
640427103	Bacteria	Finished	Bradyrhizobium sp. BTAi1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	sp.	8493513	7819	2
640427104	Bacteria	Finished	Bradyrhizobium sp. ORS278	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	sp.	7456587	6825	2
643692011	Bacteria	Finished	Brevibacillus brevis NBRC 100599	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	brevis	6296436	6119	15
651324016	Bacteria	Draft	Brevibacillus laterosporus LMG 15441	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	laterosporus	5146297	4970	11
638341022	Bacteria	Draft	Brevibacterium linens BL2	Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	linens	4366969	3833	3
647000216	Bacteria	Draft	Brevibacterium mcbrellneri ATCC 49030	Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	mcbrellneri	2561804	2489	1
651285001	Bacteria	Draft	Brevundimonas diminuta ATCC 11568	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	diminuta	3369316	3052	1
647533115	Bacteria	Draft	Brevundimonas sp. BAL3	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	sp.	3646072	3528	2
648028010	Bacteria	Finished	Brevundimonas subvibrioides ATCC 15264	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	subvibrioides	3445263	3393	2
645058717	Bacteria	Draft	Brucella abortus 2308 A	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3277197	3134	2
647533116	Bacteria	Draft	Brucella abortus NCTC 8038	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3276866	3096	1
642555110	Bacteria	Finished	Brucella abortus S19	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3283936	3066	3
637000039	Bacteria	Finished	Brucella abortus bv 1, 9-941	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3286445	3360	3
645058839	Bacteria	Draft	Brucella abortus bv 2, 86/8/59	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3255633	3168	1
645058842	Bacteria	Draft	Brucella abortus bv 3, Tulya	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3259693	3111	1
645058841	Bacteria	Draft	Brucella abortus bv 4, 292	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3254713	3118	1
647533117	Bacteria	Draft	Brucella abortus bv 5, B3196	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3343441	3141	1
645058838	Bacteria	Draft	Brucella abortus bv 6, 870	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3251719	3111	1
645058864	Bacteria	Draft	Brucella abortus bv 9, C68	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	3249359	3125	1
641228480	Bacteria	Finished	Brucella canis ATCC 23365	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	canis	3312769	3408	3
645058865	Bacteria	Draft	Brucella ceti B1/94	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	ceti	3276724	3104	2
643886153	Bacteria	Draft	Brucella ceti Cudo	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	ceti	3389269	3213	3
645058847	Bacteria	Draft	Brucella ceti M13/05/1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	ceti	3282220	3119	2
645058866	Bacteria	Draft	Brucella ceti M490/95/1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	ceti	3274471	3139	2
645058844	Bacteria	Draft	Brucella ceti M644/93/1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	ceti	3283578	3121	2
643692012	Bacteria	Finished	Brucella melitensis ATCC 23457	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3311219	3203	3
651053010	Bacteria	Finished	Brucella melitensis M28	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3311748	3427	3
651053011	Bacteria	Finished	Brucella melitensis M5-90	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3312229	3424	3
637000040	Bacteria	Finished	Brucella melitensis bv 1, 16M	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3294931	3279	3
645058858	Bacteria	Draft	Brucella melitensis bv 1, Rev.1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3270141	3221	1
645058863	Bacteria	Draft	Brucella melitensis bv 2, 63/9	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3284951	3186	1
645058867	Bacteria	Draft	Brucella melitensis bv 3, Ether	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3279914	3196	1
637000041	Bacteria	Finished	Brucella melitensis bv. 1 Abortus 2308	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3278307	3117	3
647533118	Bacteria	Draft	Brucella melitensis bv. 1, 16M	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	melitensis	3291248	3134	1
644736332	Bacteria	Finished	Brucella microti CCM 4915	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	microti	3337369	3346	3
645058868	Bacteria	Draft	Brucella neotomae 5K33, ATCC 23459	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	neotomae	3299059	3118	1
640427105	Bacteria	Finished	Brucella ovis ATCC 25840	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	ovis	3275590	3193	3
645058843	Bacteria	Draft	Brucella pinnipedialis B2/94	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	pinnipedialis	3347022	3199	2
645058783	Bacteria	Draft	Brucella pinnipedialis M163/99/10	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	pinnipedialis	3256270	3250	2
645058859	Bacteria	Draft	Brucella pinnipedialis M292/94/1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	pinnipedialis	3323436	3166	2
645058848	Bacteria	Draft	Brucella sp. 83/13	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	sp.	3113340	2919	1
648276624	Bacteria	Draft	Brucella sp. BO1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	sp.	3366767	3035	1
648276625	Bacteria	Draft	Brucella sp. BO2	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	sp.	3305941	3030	1
645951812	Bacteria	Draft	Brucella sp. F5/99	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	sp.	3290536	3106	2
648276626	Bacteria	Draft	Brucella sp. NF 2653	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	sp.	3110281	2934	1
647533119	Bacteria	Draft	Brucella sp. NVSL 07-0026	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	sp.	3297137	3203	1
641228481	Bacteria	Finished	Brucella suis ATCC 23445	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	suis	3324607	3419	3
637000042	Bacteria	Finished	Brucella suis bv 1,1330	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	suis	3315175	3408	3
645058845	Bacteria	Draft	Brucella suis bv 3, 686	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	suis	3267342	3128	2
647533120	Bacteria	Draft	Brucella suis bv 4, 40	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	suis	3307260	3107	2
645058840	Bacteria	Draft	Brucella suis bv 5, 513	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	suis	3286636	3174	1
643886107	Bacteria	Draft	Bryantella formatexigens I-52, DSM 14469	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	formatexigens	4500172	4916	2
650716012	Bacteria	Finished	Buchnera aphidicola (Cinara tujafilina)	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	444925	393	1
643348520	Bacteria	Finished	Buchnera aphidicola 5A	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	642122	590	1
637000043	Bacteria	Finished	Buchnera aphidicola APS	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	655725	615	1
639633012	Bacteria	Finished	Buchnera aphidicola Bp	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	618379	557	1
643348521	Bacteria	Finished	Buchnera aphidicola Cc	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	422434	400	1
650377915	Bacteria	Finished	Buchnera aphidicola JF98	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	641771	512	1
650377916	Bacteria	Finished	Buchnera aphidicola JF99	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	641716	625	1
650377917	Bacteria	Finished	Buchnera aphidicola LL01	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	641799	612	1
645951868	Bacteria	Draft	Buchnera aphidicola LSR1	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	642011	629	1
637000045	Bacteria	Finished	Buchnera aphidicola Sg	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	641454	588	1
650377918	Bacteria	Finished	Buchnera aphidicola TLW03	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	641770	608	1
643348522	Bacteria	Finished	Buchnera aphidicola Tuc7	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	641895	588	1
647000218	Bacteria	Draft	Bulleidia extructa W1219	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	extructa	1419583	1461	1
641736154	Bacteria	Draft	Burkholderia ambifaria IOP40-10	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	ambifaria	7689995	6979	1
641522608	Bacteria	Finished	Burkholderia ambifaria MC40-6	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	ambifaria	7642536	6878	6
641736149	Bacteria	Draft	Burkholderia ambifaria MEX-5	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	ambifaria	7855467	7181	2
637000046	Bacteria	Finished	Burkholderia cenocepacia AU 1054	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	cenocepacia	7279116	6637	6
639633014	Bacteria	Finished	Burkholderia cenocepacia HI2424	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	cenocepacia	7702840	7050	6
643348523	Bacteria	Finished	Burkholderia cenocepacia J2315	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	cenocepacia	8055782	7229	6
641522609	Bacteria	Finished	Burkholderia cenocepacia MC0-3	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	cenocepacia	7971389	7169	6
638341024	Bacteria	Draft	Burkholderia cenocepacia PC184	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	cenocepacia	6927835	6024	1
637000051	Bacteria	Finished	Burkholderia cepacia 383	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp.	8676277	7828	6
637000047	Bacteria	Finished	Burkholderia cepacia AMMD	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	cepacia	7528567	6738	6
638341025	Bacteria	Draft	Burkholderia dolosa AUO158	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	dolosa	6247594	5493	
650716013	Bacteria	Finished	Burkholderia gladioli BSR3	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	gladioli	9052299	7493	5
643692013	Bacteria	Finished	Burkholderia glumae BGR1	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	glumae	7284683	5854	5
641736151	Bacteria	Draft	Burkholderia graminis C4D1M	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	graminis	7477263	6798	
638341027	Bacteria	Draft	Burkholderia mallei 10399	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5933680	4951	4
638341028	Bacteria	Draft	Burkholderia mallei 2002721280	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5690337	4792	1
637000048	Bacteria	Finished	Burkholderia mallei ATCC 23344	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5835527	5500	4
638341029	Bacteria	Draft	Burkholderia mallei FMH	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5814581	4912	4
638341030	Bacteria	Draft	Burkholderia mallei GB8 horse 4	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5804808	4888	4
638341031	Bacteria	Draft	Burkholderia mallei JHU	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5713739	4838	4
640069303	Bacteria	Finished	Burkholderia mallei NCTC 10229	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5742303	5635	4
640069304	Bacteria	Finished	Burkholderia mallei NCTC 10247	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5848378	5978	4
641736199	Bacteria	Draft	Burkholderia mallei PRL-20	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5669751	6399	2
639633015	Bacteria	Finished	Burkholderia mallei SAVP1	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	mallei	5232401	5309	5
642555111	Bacteria	Finished	Burkholderia multivorans ATCC 17616	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	multivorans	7008810	6193	5
641228482	Bacteria	Finished	Burkholderia multivorans ATCC 17616	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	multivorans	7008622	6373	5
643886020	Bacteria	Draft	Burkholderia multivorans CGD1	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	multivorans	6621721	6646	1
643886021	Bacteria	Draft	Burkholderia multivorans CGD2	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	multivorans	6554147	6734	4
643886018	Bacteria	Draft	Burkholderia multivorans CGD2M	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	multivorans	6564368	6730	5
641736121	Bacteria	Draft	Burkholderia oklahomensis C6786	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	oklahomensis	6987607	7034	1
641736122	Bacteria	Draft	Burkholderia oklahomensis EO147	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	oklahomensis	7047157	7289	2
642555112	Bacteria	Finished	Burkholderia phymatum STM815	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	phymatum	8676562	7574	6
642555113	Bacteria	Finished	Burkholderia phytofirmans PsJN	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	phytofirmans	8214658	7487	6
640069305	Bacteria	Finished	Burkholderia pseudomallei 1106a	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7089249	7278	4
638341035	Bacteria	Draft	Burkholderia pseudomallei 1106b	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7186908	5518	3
641736119	Bacteria	Draft	Burkholderia pseudomallei 112	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	6919035	8109	1
641736130	Bacteria	Draft	Burkholderia pseudomallei 14	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	6707583	8314	1
638341036	Bacteria	Draft	Burkholderia pseudomallei 1655	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7029525	5467	1
638341037	Bacteria	Draft	Burkholderia pseudomallei 1710a	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7286268	5520	4
637000049	Bacteria	Finished	Burkholderia pseudomallei 1710b	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7308054	6436	4
638341038	Bacteria	Draft	Burkholderia pseudomallei 406e	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7322489	5672	5
642979333	Bacteria	Draft	Burkholderia pseudomallei 576	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7246736	7454	1
640069306	Bacteria	Finished	Burkholderia pseudomallei 668	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7040403	7322	4
641736125	Bacteria	Draft	Burkholderia pseudomallei 7894	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	6978293	8370	2
641736128	Bacteria	Draft	Burkholderia pseudomallei 9	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	6805947	8281	1
641736129	Bacteria	Draft	Burkholderia pseudomallei 91	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	6867787	8390	1
641736126	Bacteria	Draft	Burkholderia pseudomallei B7210	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	6891693	8176	1
641736117	Bacteria	Draft	Burkholderia pseudomallei BCC215	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7000410	7993	1
641736131	Bacteria	Draft	Burkholderia pseudomallei DM98	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	6688656	8639	1
637000050	Bacteria	Finished	Burkholderia pseudomallei K96243	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7247547	5942	4
640612222	Bacteria	Draft	Burkholderia pseudomallei MSHR305	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7453649	7440	4
647000219	Bacteria	Draft	Burkholderia pseudomallei MSHR346	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	3250369	3391	1
641736118	Bacteria	Draft	Burkholderia pseudomallei NCTC 13177	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7123770	8161	1
643886077	Bacteria	Draft	Burkholderia pseudomallei Pakistan 9	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7147705	7552	1
638341040	Bacteria	Draft	Burkholderia pseudomallei Pasteur	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7346652	5652	1
638341041	Bacteria	Draft	Burkholderia pseudomallei S13	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei	7388725	5763	1
650716014	Bacteria	Finished	Burkholderia rhizoxinica HKI 454	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	rhizoxinica	3749984	3938	3
649633021	Bacteria	Finished	Burkholderia sp. CCGE1001	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp.	6833751	6157	6
646564515	Bacteria	Finished	Burkholderia sp. CCGE1002	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp.	7884858	7358	7
648028011	Bacteria	Finished	Burkholderia sp. CCGE1003	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp.	7043595	6188	6
647000222	Bacteria	Draft	Burkholderia sp. Ch1-1	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp.	8577645	7874	1
642979355	Bacteria	Draft	Burkholderia sp. H160	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	sp.	7893354	7515	1
641736132	Bacteria	Draft	Burkholderia thailandensis Bt4	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	thailandensis	6555995	6824	1
637000052	Bacteria	Finished	Burkholderia thailandensis E264	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	thailandensis	6723972	5727	4
